C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/DocumentType.java,160,162,C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/HelpBook.java,41,43
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/JavaProperty.java,39,41,C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/HelpBook.java,41,43
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/DocumentType.java,164,166,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/buffer/FoldHandler.java,56,59
C:/research/jEdit5.3.0/src/installer/OperatingSystem.java,46,49,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/buffer/FoldHandler.java,56,59
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/AbstractOptionPane.java,84,88,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/buffer/FoldHandler.java,56,59
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/HelpBook.java,45,47,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/buffer/FoldHandler.java,56,59
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/DocumentType.java,164,166,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/Buffer.java,800,803
C:/research/jEdit5.3.0/src/installer/OperatingSystem.java,46,49,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/Buffer.java,800,803
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/AbstractOptionPane.java,84,88,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/Buffer.java,800,803
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/HelpBook.java,45,47,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/Buffer.java,800,803
C:/research/jEdit5.3.0/src/installer/OperatingSystem.java,61,64,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/Buffer.java,841,844
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/browser/VFSFileChooserDialog.java,128,217,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/ContextAddDialog.java,157,162
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/browser/VFSFileChooserDialog.java,220,224,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/ContextAddDialog.java,165,169
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/browser/VFSFileChooserDialog.java,220,224,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/AddModeDialog.java,154,159
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/DocumentType.java,164,166,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/HistoryModel.java,139,142
C:/research/jEdit5.3.0/src/installer/OperatingSystem.java,46,49,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/HistoryModel.java,139,142
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/AbstractOptionPane.java,84,88,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/HistoryModel.java,139,142
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/HelpBook.java,45,47,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/HistoryModel.java,139,142
C:/research/jEdit5.3.0/src/installer/SwingInstall.java,248,250,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/DockableLayout.java,68,71
C:/research/jEdit5.3.0/src/installer/SwingInstall.java,277,280,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/DockableLayout.java,141,145
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/ActionListHandler.java,144,155,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/DockableWindowFactory.java,297,308
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/ActionListHandler.java,175,182,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/DockableWindowFactory.java,368,375
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/ActionListHandler.java,185,188,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/DockableWindowFactory.java,378,381
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/ActionListHandler.java,191,194,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/DockableWindowFactory.java,384,387
C:/research/jEdit5.3.0/src/installer/SwingInstall.java,277,280,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/PanelWindowContainer.java,810,813
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/browser/FileCellRenderer.java,278,281,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/PanelWindowContainer.java,569,572
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/browser/VFSFileChooserDialog.java,128,217,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/statusbar/ErrorsWidgetFactory.java,314,318
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/browser/VFSFileChooserDialog.java,220,224,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/statusbar/ErrorsWidgetFactory.java,321,325
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/ActionSet.java,310,314,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/AbstractContextOptionPane.java,235,238
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/browser/AbstractBrowserTask.java,75,78,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/statusbar/TaskMonitorWidgetFactory.java,132,136
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/browser/AbstractBrowserTask.java,80,83,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/statusbar/TaskMonitorWidgetFactory.java,138,142
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/browser/VFSFileChooserDialog.java,220,224,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/CloseDialog.java,128,132
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/browser/VFSFileChooserDialog.java,220,224,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/OptionsDialog.java,102,108
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/browser/VFSFileChooserDialog.java,220,224,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/PasteSpecialDialog.java,149,153
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/browser/VFSFileChooserDialog.java,427,433,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/FontSelectorDialog.java,348,354
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/BeanShellAction.java,86,132,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/EditAction.java,118,121
C:/research/jEdit5.3.0/src/installer/OperatingSystem.java,51,54,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/io/FavoritesVFS.java,242,245
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/browser/VFSFileChooserDialog.java,220,224,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/options/StatusBarOptionPane.java,540,545
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/ActionSet.java,235,238,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/io/FavoritesVFS.java,242,245
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/DocumentType.java,164,166,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/io/VFSFile.java,265,268
C:/research/jEdit5.3.0/src/installer/OperatingSystem.java,46,49,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/io/VFSFile.java,265,268
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/AbstractOptionPane.java,84,88,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/io/VFSFile.java,265,268
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/browser/AbstractBrowserTask.java,95,98,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/statusbar/TaskMonitorWidgetFactory.java,150,154
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/browser/AbstractBrowserTask.java,100,103,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/statusbar/TaskMonitorWidgetFactory.java,156,160
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/browser/AbstractBrowserTask.java,105,108,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/statusbar/TaskMonitorWidgetFactory.java,162,166
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/Service.java,168,170,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/StatusBar.java,266,269
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/Service.java,164,166,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/gui/StatusBar.java,301,320
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/DocumentType.java,164,166,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/JEditAbstractEditAction.java,64,67
C:/research/jEdit5.3.0/src/installer/OperatingSystem.java,46,49,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/JEditAbstractEditAction.java,64,67
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/AbstractOptionPane.java,84,88,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/JEditAbstractEditAction.java,64,67
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/HelpBook.java,45,47,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/JEditAbstractEditAction.java,64,67
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/ActionSet.java,310,314,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/options/SyntaxHiliteOptionPane.java,253,257
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/DocumentType.java,164,166,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/io/VFS.java,244,247
C:/research/jEdit5.3.0/src/installer/OperatingSystem.java,46,49,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/io/VFS.java,244,247
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/AbstractOptionPane.java,84,88,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/io/VFS.java,244,247
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/HelpBook.java,45,47,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/io/VFS.java,244,247
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/HelpBook.java,45,47,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/io/VFSFile.java,265,268
C:/research/jEdit5.3.0/src/installer/TarEntry.java,195,200,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/io/VFSFile.java,271,274
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/DocumentType.java,160,162,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/io/VFSFile.java,271,274
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/JavaProperty.java,39,41,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/io/VFSFile.java,271,274
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/HelpBook.java,41,43,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/io/VFSFile.java,271,274
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/DocumentType.java,164,166,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/Mode.java,363,366
C:/research/jEdit5.3.0/src/installer/OperatingSystem.java,46,49,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/Mode.java,363,366
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/AbstractOptionPane.java,84,88,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/Mode.java,363,366
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/HelpBook.java,45,47,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/Mode.java,363,366
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/DocumentType.java,164,166,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/OptionGroup.java,85,88
C:/research/jEdit5.3.0/src/installer/OperatingSystem.java,46,49,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/OptionGroup.java,85,88
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/AbstractOptionPane.java,84,88,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/OptionGroup.java,85,88
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/HelpBook.java,45,47,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/OptionGroup.java,85,88
C:/research/jEdit5.3.0/src/installer/OperatingSystem.java,51,54,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/OptionGroup.java,95,98
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/ActionSet.java,235,238,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/OptionGroup.java,95,98
C:/research/jEdit5.3.0/src/installer/Install.java,116,119,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/textarea/StandaloneTextArea.java,539,553
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/DocumentType.java,164,166,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/Macros.java,1048,1051
C:/research/jEdit5.3.0/src/installer/OperatingSystem.java,46,49,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/Macros.java,1048,1051
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/AbstractOptionPane.java,84,88,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/Macros.java,1048,1051
C:/research/jEdit5.3.0/src/net/sourceforge/jarbundler/HelpBook.java,45,47,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/Macros.java,1048,1051
C:/research/jEdit5.3.0/src/installer/OperatingSystem.java,51,54,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/Macros.java,1054,1057
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/ActionSet.java,235,238,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/Macros.java,1054,1057
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/BeanShellAction.java,135,138,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/JEditBeanShellAction.java,138,141
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/BeanShellAction.java,141,144,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/JEditBeanShellAction.java,144,147
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/BeanShellAction.java,152,155,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/JEditBeanShellAction.java,155,158
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/BeanShellAction.java,158,161,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/JEditBeanShellAction.java,161,164
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/BeanShell.java,527,535,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/JEditBeanShellAction.java,191,196
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/ActionSet.java,310,314,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/options/ToolBarOptionPane.java,255,258
C:/research/jEdit5.3.0/src/installer/SwingInstall.java,248,250,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/textarea/ScrollLayout.java,66,97
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/ActionListHandler.java,144,155,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/pluginmgr/MirrorListHandler.java,103,113
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/ActionListHandler.java,175,182,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/pluginmgr/MirrorListHandler.java,137,142
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/ActionListHandler.java,185,188,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/pluginmgr/MirrorListHandler.java,144,147
C:/research/jEdit5.3.0/src/installer/OperatingSystem.java,61,64,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/search/DirectoryListSet.java,51,54
C:/research/jEdit5.3.0/src/installer/OperatingSystem.java,76,79,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/search/DirectoryListSet.java,60,64
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/ActionListHandler.java,144,155,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/pluginmgr/PluginListHandler.java,203,213
C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/ActionListHandler.java,175,182,C:/research/jEdit5.3.0/src/org/gjt/sp/jedit/pluginmgr/PluginListHandler.java,258,262
